19
0.9672530371821895 0.09237076987802728 0.05241341854189363 0.34012557238543695 0.046976172905408675 0.5626993433882741 0.4332729532949797 0.5506866058035581 0.5061085951664485 0.17609225728545408 0.6532164848427423 0.6438079417323356 0.994537552815765 0.9835653597282078 0.905749026342147 0.5495065852421336 0.5971190620751348 0.6566935620372801 0.8335229701374438 
0.9759725133562106 0.4244063989756701 0.45947162334858993 0.5832984027687567 0.4143230000301489 0.4550310296964548 0.15593363428148643 0.2546652047712804 0.010252313547098768 0.4095074757787496 0.2171667460376404 0.05514261224889083 0.29227630465439747 0.5371525085761452 0.8475286214267007 0.45993236765367074 0.3568427917662439 0.19610106259571403 0.8936324795206467 
0.4477969290179006 0.341818316941345 0.5456059743214969 0.39517756779132485 0.6906889006087675 0.9703792239440765 0.4870792868857696 0.6532394024300157 0.12293585687488717 0.530738642293068 0.47226675188613 0.6432357822801654 0.2262617873752627 0.8323098916595412 0.38520224976330264 0.8919930838345305 0.028413339677614946 0.6101612725696779 0.9051689173858223 
0.7372160392424943 0.39608929484989 0.7435337654035552 0.17785870688765593 0.9656415928312221 0.43080585434044194 0.1857119178241059 0.7345058309437624 0.819553889301371 0.018010630841831854 0.46149313941035697 0.9308503991624903 0.9947062637332844 0.10482384604178685 0.8042424027071777 0.3958660702562625 0.9600795674856312 0.9549700887926257 0.24036868288233404 
0.5988040699054739 0.5439055572355004 0.6018629038039236 0.03253861889162413 0.4824327711798674 0.24014720475406115 0.9608860982832608 0.8223508503529972 0.8457665734734301 0.08040968406640214 0.18385370496274622 0.23602791294275505 0.35043156265658537 0.2849779982353188 0.932781874066515 0.46936866469265215 0.33492055726188164 0.2552918366832396 0.6802687966998907 
0.5600465967655385 0.29129043158576085 0.057123467294862396 0.9584422244060964 0.9092654525271073 0.538470574103782 0.3135038203613184 0.11586990322108393 0.5787790069954275 0.2885878532184113 0.6952659284057233 0.41445433304253665 0.548434506593889 0.2957907897498856 0.373007928830714 0.13671830620672654 0.6281103039401184 0.4826564665185711 0.10129914458190636 
0.4566898208675221 0.6330271672832266 0.1785123488845245 0.8336293919139592 0.32028888484736584 0.21392788507560434 0.14821511174443358 0.014618390956736782 0.014012345506802193 0.7586912330236755 0.3382032230789229 0.4414307588697718 0.4671484323531092 0.30342183602503514 0.8752874707888937 0.5655166394295713 0.6745426215686784 0.14059027704184035 0.7092712082888505 
0.2757284339782965 0.30516641426120983 0.987459304982868 0.9920617145441912 0.232826217645685 0.8183240545330153 0.9787611899700247 0.3782719105480602 0.540456128011968 0.5943529808764895 0.7553281617847286 0.26056543244998187 0.5033905086145137 0.09347780534108763 0.8979139912748421 0.09719231139732643 0.6435755690929214 0.9818573857344186 0.6729285269237661 
0.15169024257710917 0.7938073673494563 0.10478843093403112 0.5712003263419747 0.4744631867599697 0.6369102831933806 0.6412391170964031 0.4204739114210376 0.7750084822816757 0.243352465914348 0.10356108386855833 0.7240824267719487 0.2770639091016639 0.9079329395152 0.7739073934481265 0.8276418288615759 0.40367294032382606 0.2624480455592032 0.30206088634158024 
0.11703636030340592 0.28553873814191755 0.813980822681035 0.07347732181538458 0.2920707078324102 0.4064816751062781 0.8586645558037282 0.9138448097032591 0.6900917957628196 0.4734937714051727 0.5724784979859096 0.2769758262577162 0.5303496132668252 0.07268279588734494 0.7755719879183485 0.4661099007004178 0.06364630971377971 0.3604372217198707 0.5622169173495037 
0.5325699059558644 0.5876460452527507 0.8621171308198642 0.9477997546005476 0.05876713833353486 0.568948879678601 0.8142426072193909 0.9241473455231193 0.12787168144008199 0.45647789792471327 0.4117092395838977 0.9046944368562013 0.5694275126870361 0.5492505987503689 0.3423235317157589 0.6551916513029847 0.9656189386409729 0.19105837954967553 0.2334134737723631 
0.03940789526812405 0.15704520173545156 0.8540824764139003 0.9524598670934027 0.2598155150122794 0.8535437649250389 0.520317527586178 0.12927783993934072 0.8852962991062198 0.6510253606897805 0.7843706420031478 0.5857269986638606 0.8210725106993766 0.727278471561121 0.10748477134118406 0.6272527198788835 0.049003189743367925 0.36276736517657404 0.7871828233690058 
0.8797469618559847 0.47092542024516737 0.5338151376114422 0.4958182568435737 0.0915840355317391 0.8283813246914027 0.8586885671180711 0.20462898765961035 0.04739738097532087 0.12631381235407524 0.49062987205546604 0.7386552869771985 0.5093689129046016 0.3478591809742303 0.8158285718017251 0.8322830846437657 0.6460109954316773 0.19644433767634462 0.6480363063746957 
0.25689752883311934 0.9147101055172691 0.15575160914806496 0.955337615866899 0.902604961018423 0.7861223536138237 0.11725873216691363 0.26342690612300423 0.7820476185260442 0.9983252553600801 0.5095796067849261 0.8983036928471836 0.6845687610125502 0.8341581113450572 0.2830107726730585 0.4982808482688088 0.9696800247048591 0.07905721580145009 0.1624715729319003 
0.998049322361055 0.3748504050289827 0.6356358264121295 0.046667532803526535 0.16011224727587603 0.20530147479896166 0.01841757736710392 0.6551172936190783 0.6528474048087912 0.7077200198263839 0.5382811449894016 0.9201548034412951 0.013084600978989336 0.9823382814539713 0.9546693615905895 0.6823708483357281 0.02161269136837196 0.47543486562326176 0.027497285743514066 
0.30221224291783244 0.7029874508914122 0.13536457684253733 0.4954856143259223 0.8012191959245244 0.5301645534052686 0.9516575130831171 0.31409716235451823 0.06595498575352876 0.08445756395124071 0.64597891086467 0.6768357952900395 0.32843056762631173 0.5556442678564736 0.6862846692939296 0.682791090441004 0.9056603357713255 0.46062541400591483 0.22340520776006922 
0.7771625217844674 0.1199118684499263 0.5305448887340963 0.9506039226200771 0.40204991796513656 0.21093821780611255 0.7181695567353517 0.21907743306496164 0.12290131159025053 0.8320282001652356 0.662561841788322 0.5703156565690162 0.03629592425066863 0.30299867413793646 0.2768358888779665 0.6981251201109944 0.5725742211088631 0.5594937572219315 0.698833413499923 
0.3006188981022272 0.06513201788248091 0.9978443901647055 0.13517007322420815 0.2697736568842596 0.25905402992847415 0.4121488820944804 0.43833001825908946 0.6739617411643252 0.8116443684151717 0.9743030032353104 0.698125103649733 0.7214982672192566 0.8983599764919504 0.35859806742461 0.9862359953283448 0.5453903410596445 0.15361720837781134 0.6669714249377611 
0.028849757874811366 0.6928021641712185 0.21188882971979006 0.6428230006668773 0.382973226783517 0.7120788291104438 0.2220871942949948 0.07662918008586517 0.7767551755171702 0.1742114531181368 0.336309100307698 0.7993252090970621 0.06709937498461338 0.4326849861981711 0.4190224607359204 0.9911565974853531 0.9838878673823201 0.03594918171799999 0.6355314481325545 
